,Q-sv(20%),Q-sv(10%),Q-sv(2%),Q-sv(1%),Q-ov,L-sv(20%),L-sv(10%),L-sv(2%),L-sv(1%),L-ov,S-sv(20%),S-sv(10%),S-sv(2%),S-sv(1%),S-ov,T-sv(20%),T-sv(10%),T-sv(2%),T-sv(1%),T-ov
38,15,19,26,30,32,3.435699165520175,3.6185317183407455,4.066102004308228,4.172925341479891,4.458276904123036,0.891150069515152,0.9488769146554497,1.0410614319120997,1.0605446206180906,1.0945206972596546,0.012822151184082031,0.010451555252075195,0.019130229949951172,0.02012324333190918,0.029224634170532227
39,10,15,17,18,22,3.467524969338505,4.055844981001323,4.246884535558216,4.385074067939574,4.778310928946897,0.9065864667262772,1.08557840458094,1.1389744474250736,1.1654062022412857,1.2447248268489308,0.009879827499389648,0.011340141296386719,0.011197328567504883,0.01119685173034668,0.013315677642822266
40,14,14,17,17,18,3.707183204997217,3.707183204997217,4.3018342127003,4.3018342127003,4.338594296534329,1.0154827082491735,1.0154827082491735,1.1423997950303517,1.1423997950303517,1.15434823491934,0.014260053634643555,0.00937199592590332,0.015269279479980469,0.009549379348754883,0.011170625686645508
41,14,16,32,35,45,3.6220292158426997,3.6341110900436018,4.621538236653983,4.711045638655097,5.254171793143488,0.9479044451119122,0.9529739913503584,1.214200482238034,1.2316924217595517,1.3559075010680919,0.010298728942871094,0.010939359664916992,0.018464326858520508,0.02146458625793457,0.023313283920288086
42,14,20,26,28,39,4.218220941708151,4.611631184329531,5.0741627995726555,5.182791360568319,6.791225774443852,1.157668065323517,1.2866399459890567,1.3820354637396581,1.4025257731394398,1.6352734647058023,0.010566473007202148,0.011161327362060547,0.01613450050354004,0.01702260971069336,0.023809194564819336
43,12,15,23,25,26,3.580233924007981,3.7220814368247086,4.287928082198819,4.619936161731106,4.723442797300653,0.9325266380846065,0.9842606774696311,1.1292614906726488,1.1864079473744695,1.2036561097962672,0.011008262634277344,0.010699272155761719,0.014539718627929688,0.018837928771972656,0.015874624252319336
44,12,18,26,28,35,3.9252683152222003,4.298228962458707,4.752501311399459,4.977714026137713,5.725440344362593,1.075788080086407,1.198319623844194,1.3008156513644238,1.3324111496663567,1.4539858742394105,0.01348257064819336,0.011403560638427734,0.01685619354248047,0.023018360137939453,0.01796555519104004
45,12,21,29,30,38,3.756400331220714,4.505189198558604,4.920283439103729,5.019784292896989,5.330206501909159,1.0360279581871363,1.2521670839852677,1.3970809083021527,1.415467134474587,1.5136103935285337,0.012570858001708984,0.012212276458740234,0.015434026718139648,0.017030715942382812,0.021599531173706055
46,10,12,24,27,31,3.383487853933196,3.4986396206892425,4.804506529610989,5.012113442052035,5.154499677957699,0.8745253029918255,0.9154202017780393,1.1546478761097372,1.1877701662728513,1.2135571191357848,0.013436555862426758,0.010509729385375977,0.01636219024658203,0.01800394058227539,0.020975112915039062
47,12,13,20,20,24,3.5998530228597656,3.633527271916451,4.287556654843407,4.287556654843407,4.772590905543066,0.9528775793389754,0.9672160869211993,1.1141159775137577,1.1141159775137577,1.1972361202417978,0.01403355598449707,0.01002049446105957,0.012798547744750977,0.014421701431274414,0.013203620910644531
48,13,17,31,34,35,3.7661531245422184,3.9694705224232956,4.997418283574645,5.072486398318479,5.098078505002704,1.0197793963014572,1.096300245201421,1.2997429456043346,1.3159938073912794,1.3212572317682598,0.009300947189331055,0.011342287063598633,0.014038801193237305,0.016320466995239258,0.01661539077758789
49,12,15,27,29,30,3.3830477327655615,3.8681047063472342,4.98684921735259,5.017504266415711,5.042479822252723,0.8482445992462032,0.9892197946004148,1.2395670278569855,1.248013044873341,1.254591941370975,0.010449647903442383,0.009735822677612305,0.015232324600219727,0.020504474639892578,0.01719832420349121
50,13,19,25,27,27,3.501471163608321,3.7679145123433493,4.241326647718009,4.441783196723045,4.441783196723045,0.9282168405641007,1.02999195493319,1.117071525341457,1.1507492519744715,1.1507492519744715,0.010297298431396484,0.010057687759399414,0.015245914459228516,0.018596649169921875,0.021535634994506836
51,14,16,35,36,43,3.961607646987869,4.0392985501299945,5.652286033726831,5.794131416602945,6.094881692292047,1.039169209279856,1.0686630526809262,1.4231698234848575,1.4433986266637417,1.5113839044153083,0.010753393173217773,0.01175069808959961,0.018477201461791992,0.02350759506225586,0.02381134033203125
52,12,15,24,28,33,3.6662035494724226,3.8633409192043477,4.536160211231991,4.829694944546699,5.349368946631349,0.9731382005542156,1.038394327561749,1.1758254988957464,1.268328763301276,1.3406431350315187,0.011150836944580078,0.011806964874267578,0.01751255989074707,0.01913619041442871,0.021920204162597656
53,11,17,22,23,23,3.6659272269661294,3.8038201463428636,4.036824911484756,4.059768464199527,4.059768464199527,0.9934023253133473,1.0524810307232457,1.1230851983424712,1.130354963095948,1.130354963095948,0.012901544570922852,0.011739969253540039,0.01598191261291504,0.014766216278076172,0.01768207550048828
54,13,17,26,26,27,3.689214568209947,3.8266629065614346,4.422670281892158,4.422670281892158,4.462240772635357,0.9811064292410318,1.0366704146392984,1.1710451919188472,1.1710451919188472,1.1801062937190436,0.011393547058105469,0.011105060577392578,0.01569080352783203,0.016243457794189453,0.016026735305786133
55,9,14,23,25,31,3.664147230983204,4.247412680777499,5.3420047488042055,5.528031672510276,6.158420179984336,0.9551464044633823,1.1420836221397759,1.3832564198511286,1.41642778346164,1.525810622860542,0.017069339752197266,0.011340856552124023,0.016487836837768555,0.015498876571655273,0.017425060272216797
56,11,15,24,28,34,3.481883771059453,3.8161540768383215,4.677467838437421,4.934717852974807,5.223239291689088,0.8896880525815432,1.0048561148134503,1.199672708815054,1.2429402182503173,1.3820673472544045,0.010308504104614258,0.011259317398071289,0.02643442153930664,0.019135475158691406,0.020332813262939453
57,13,15,20,20,21,3.716036825583913,3.8177853332647684,4.349114170058369,4.349114170058369,4.396820588341506,1.0189845019268278,1.0545807602027277,1.1874155704379288,1.1874155704379288,1.1996532564141795,0.009577274322509766,0.012258768081665039,0.014945268630981445,0.015296697616577148,0.015691280364990234
58,12,15,18,21,23,3.5733658919275944,3.761258605639449,4.11203321173883,4.3789360242084,4.562853307188346,0.952589208310821,1.0195469841935327,1.097872175063624,1.1471180375530332,1.1784794141263055,0.009282827377319336,0.006535530090332031,0.009762048721313477,0.009006023406982422,0.009725570678710938
59,13,14,31,35,38,3.7642851252042884,3.8049311736678897,5.621133286384025,6.042194914982044,6.265381636184473,1.0554702809920273,1.070167643861875,1.4115948177791695,1.4779391786837375,1.513796221052521,0.005633354187011719,0.006694316864013672,0.01073598861694336,0.012136459350585938,0.012318134307861328
60,14,14,22,23,24,3.7020978998290976,3.7020978998290976,4.648591026005466,4.657683290486305,4.75316076899739,1.0198597414166535,1.0198597414166535,1.2472826803742547,1.2495414086912962,1.2735341753556997,0.00551915168762207,0.0065228939056396484,0.007619142532348633,0.00869607925415039,0.0073359012603759766
61,11,14,27,28,37,3.476844220339456,3.5785605942990046,5.0181544696652205,4.922687170759045,5.905757858379936,0.8958253048942177,0.9361824432337136,1.238062669711682,1.2494757428386436,1.395772106069725,0.006477832794189453,0.0084075927734375,0.009553909301757812,0.011018514633178711,0.011824846267700195
62,12,16,26,27,29,3.700812481080669,3.890835570594735,4.863568523628728,4.886174283303306,5.03210096783634,0.9897807636864414,1.0682455809731262,1.26982327203587,1.2756491070874643,1.3031484596527216,0.006420135498046875,0.006597757339477539,0.00906062126159668,0.010628461837768555,0.0101470947265625
63,13,17,20,20,22,3.8295474627488932,3.9716847845666408,4.1570579476716345,4.1570579476716345,4.4274551304564005,1.0600546213798727,1.1196102089460827,1.1621826345278832,1.1621826345278832,1.1992774779773585,0.006543159484863281,0.00814199447631836,0.00948476791381836,0.010804414749145508,0.011297225952148438
64,12,13,24,29,32,3.455225041238911,3.646758835393917,4.630603281624309,4.965490129186517,5.282316148204566,0.893596880762333,0.9355000455712451,1.1177111168017844,1.1779379072960212,1.2241574814287417,0.0063703060150146484,0.0059549808502197266,0.009879589080810547,0.01215672492980957,0.014594078063964844
65,15,18,19,19,21,3.5277365998476045,3.5788552627424464,3.664524017428618,3.664524017428618,3.8183228294771525,0.9266239231775254,0.9495914315765059,0.9687043713921167,0.9687043713921167,0.9996362947629343,0.006777524948120117,0.007811784744262695,0.008235454559326172,0.011161565780639648,0.012050867080688477
66,16,18,26,31,38,4.116613099440415,4.178314784755156,4.788950750173429,5.513023168651586,6.227613744896907,1.1519273386104123,1.1774140047998742,1.30616623448743,1.4152478444064016,1.4543234877115208,0.007217884063720703,0.008055448532104492,0.009119510650634766,0.011750221252441406,0.011032342910766602
67,13,16,20,23,23,3.5292332910605397,3.7096985091206784,3.9577666790658053,4.612021522711135,4.612021522711135,0.9543034238917322,1.0223619058273345,1.075909444998144,1.1839121001654795,1.1839121001654795,0.006041288375854492,0.006308794021606445,0.009180068969726562,0.009655237197875977,0.010113954544067383
68,11,14,28,34,36,3.74047250705211,3.9069918550835046,5.546238781847524,6.459209792884573,6.138989792831903,0.9929627544378601,1.0536663478318196,1.3609676265148882,1.5000221822827613,1.5249772154067713,0.006279706954956055,0.006621837615966797,0.16757607460021973,0.012266397476196289,0.012223482131958008
69,15,17,28,29,29,3.5960520796875124,3.6306546014462824,4.651572278969107,4.7259963787935355,4.7259963787935355,0.9830699394996067,0.9974590660018322,1.2060032222745956,1.2212687245408789,1.2212687245408789,0.00654292106628418,0.007136821746826172,0.009531259536743164,0.010398626327514648,0.014979362487792969
70,10,14,23,24,28,3.4429415314935436,3.837700725994158,5.096785547662645,5.238764488159581,5.797464585501918,0.8786303656060883,1.0065826143802807,1.2609321264270323,1.2891676634904314,1.3869706481038477,0.006226539611816406,0.0066339969635009766,0.0069348812103271484,0.009213447570800781,0.01040792465209961
71,13,16,25,27,28,3.6075506311260845,3.7460727280447434,5.0211569463132575,5.130685664269245,5.166871875994325,0.9533187458737685,1.0038647514032988,1.239494207267448,1.2606455474710223,1.2691267683524774,0.0066187381744384766,0.0069065093994140625,0.007910728454589844,0.010115623474121094,0.010962486267089844
72,16,20,26,27,29,3.6274645939623693,3.699851498916258,3.9702504687453364,4.024871977900654,4.1261847859887615,0.983541582562323,1.0117700918386543,1.0744815810757318,1.0816435116545982,1.0979250157092686,0.0075092315673828125,0.007959604263305664,0.011569023132324219,0.015948057174682617,0.012773275375366211
73,13,14,25,28,30,3.637489795120048,3.754682249826487,4.6873491055944045,4.760945957035659,4.896496188704647,0.9603375244910489,0.9910894363119928,1.1980370247913812,1.216656795563251,1.2298147336288658,0.006080150604248047,0.007544279098510742,0.008802652359008789,0.010726213455200195,0.11621999740600586
74,14,16,22,28,34,3.730121279903979,3.8216893541083286,4.389011433110635,4.760363864699289,5.548407016175467,1.0516799768113942,1.085648179745427,1.200833172578984,1.2708414429581032,1.3843335686340408,0.006490230560302734,0.007451295852661133,0.008928298950195312,0.01444244384765625,0.011068105697631836
75,13,16,24,26,29,3.4993124233483996,3.68670331052317,4.630846457973055,4.8079766441347385,5.010372099656916,0.9221686149164433,0.991972786314557,1.1831243963641396,1.2151048879116202,1.2563029060133108,0.006310462951660156,0.0067899227142333984,0.008862972259521484,0.010672807693481445,0.010225772857666016
76,11,12,17,17,18,3.6128083815131613,3.6260321455017333,4.086541600692704,4.086541600692704,4.1064603498546335,0.9457255888057032,0.9519964742226786,1.0724382176295875,1.0724382176295875,1.0785628021235094,0.006627559661865234,0.0066797733306884766,0.0076961517333984375,0.008502483367919922,0.0076448917388916016
77,11,15,19,19,20,3.5183215839196755,3.704818376514035,3.8746449536098195,3.8746449536098195,3.9573492534625907,0.925094832832108,0.9914699263644973,1.0423701492363917,1.0423701492363917,1.0579436590042108,0.0074329376220703125,0.007310390472412109,0.014671802520751953,0.008985042572021484,0.009654760360717773
78,8,15,21,26,27,3.550442941145686,4.078602243898293,4.499931256286312,4.646214327540911,4.814798539465644,0.9199791327831529,1.0780208190298544,1.1962670816256353,1.255761730130123,1.281973980131704,0.005951642990112305,0.007114887237548828,0.008449316024780273,0.010066986083984375,0.01002955436706543
79,8,16,20,21,22,3.4138953506366887,4.466284114015341,4.691052793824148,4.735653746173763,4.79671786963009,0.8361843618250302,1.2002651862833145,1.288242087016538,1.2997972729884901,1.3214982628592848,0.0063436031341552734,0.006750822067260742,0.00705718994140625,0.007413387298583984,0.007467031478881836
80,13,17,22,25,28,3.6971167144088843,3.9305321775801323,4.303989902505318,4.46884496967716,4.793761165146907,1.0217420060707452,1.091358463432148,1.1945678049072583,1.2280912576076095,1.2776597101709397,0.005797386169433594,0.007149696350097656,0.012607574462890625,0.01016998291015625,0.01233983039855957
81,13,19,23,24,29,3.7005099933535406,4.325955913180735,4.561782800748065,4.653779150647694,5.445001576418039,0.9749146088585191,1.1385269322228369,1.1980496442928306,1.2176915116151374,1.3345928496677746,0.006251335144042969,0.007246494293212891,0.009773492813110352,0.013202667236328125,0.01085352897644043
82,12,19,34,35,37,3.6406591775400448,4.186420495215977,5.430909221324202,5.458157249783391,5.570301082240273,0.9653935989455447,1.1384703279143014,1.392964805910313,1.3996634875641045,1.4198511413644546,0.006561279296875,0.009310007095336914,0.011085033416748047,0.011016368865966797,0.012051582336425781
83,19,20,25,27,27,4.068272684358184,4.117953694188452,4.3817682403178555,4.604776909734923,4.604776909734923,1.192857481168201,1.2155785215498653,1.2785458120767423,1.323104518197761,1.323104518197761,0.0062389373779296875,0.007075309753417969,0.007850170135498047,0.009289264678955078,0.009121894836425781
84,13,17,23,26,28,3.5371147907738365,3.8229129162752344,4.279627590249622,4.445567159133042,4.763702471713753,0.9316558809452309,1.0131678653269567,1.113369357556314,1.1438457399360995,1.1821935513359514,0.00635075569152832,0.008176326751708984,0.01067972183227539,0.011146783828735352,0.013723134994506836
85,12,16,21,22,24,3.7119712856494527,3.8947283166963467,4.166444322613539,4.259415746286551,4.38693355502731,0.9472233840382894,1.0123970620093468,1.0805373833512344,1.0973664534232528,1.12004746878081,0.010491132736206055,0.008101463317871094,0.007313966751098633,0.008343219757080078,0.009998321533203125
86,12,18,30,34,35,3.682803637180521,3.9894291525224905,5.592723294503479,5.485286436534865,5.520499548261996,0.96378353228245,1.0699796465724534,1.36596501528395,1.4247848113643857,1.4312395714249682,0.005652666091918945,0.007723808288574219,0.010188817977905273,0.012803316116333008,0.01186990737915039
87,15,17,24,26,28,3.8869988072198467,4.021782809278533,4.670489926132725,4.84805195441912,4.873607259859878,1.0596916681764534,1.1127250173478198,1.2403591119513921,1.276185512025459,1.2824866909878092,0.0064122676849365234,0.00741887092590332,0.008337259292602539,0.014199256896972656,0.011027812957763672
88,14,17,21,21,22,3.505448611149546,3.5432877717782536,3.7725447260542957,3.7725447260542957,3.7831499547838723,0.9235013917839914,0.9376229526841969,1.001174298661074,1.001174298661074,1.0046451390664295,0.0106201171875,0.006665229797363281,0.008846044540405273,0.007589578628540039,0.007149457931518555
89,12,14,24,32,33,3.5342564493491184,3.63844215132364,4.768629923917947,5.657910125882172,5.684411807882243,0.9438631353054253,0.9813780760966413,1.2099841618066596,1.3775163401778276,1.3824668553271673,0.006146669387817383,0.005930423736572266,0.01024627685546875,0.12246036529541016,0.010169506072998047
90,11,16,25,29,34,3.690100955716118,3.919070232821763,4.701226790013919,4.9865793250946036,5.66130554395923,1.004007715545619,1.081649657970653,1.231955305005847,1.2823387588499944,1.3761984642270377,0.006511211395263672,0.006708621978759766,0.009241104125976562,0.011841535568237305,0.012030363082885742
91,12,14,20,20,22,3.511633908153645,3.6810103073043914,4.081246105656447,4.081246105656447,4.188781929121542,0.9155510183464897,0.9672015083520598,1.0670428626312816,1.0670428626312816,1.089088858305436,0.00670170783996582,0.00827789306640625,0.008950948715209961,0.009528636932373047,0.011376619338989258
92,12,17,29,34,39,3.702617875316647,4.0676380032196295,5.134118249699641,5.446124139712089,5.9130060976428105,1.0091026107298384,1.1448556170198758,1.3392544037267364,1.3986688875627218,1.4667862841826205,0.009807348251342773,0.00705718994140625,0.008758783340454102,0.010399818420410156,0.012213706970214844
93,12,13,16,19,19,3.620422005624666,3.683207576344611,4.127113860805495,4.367056927300802,4.367056927300802,0.9759790338192984,1.0019438726544203,1.1121152433254848,1.1648731511868913,1.1648731511868913,0.00693964958190918,0.0066144466400146484,0.007536888122558594,0.008724451065063477,0.008010149002075195
